-5.824370600199999526e-01,-8.852539911500000303e-01,-1.268594247050000012e+00,2.137532277230000055e+00,1.019629831470000081e+00,-9.570122669609999466e-01,-1.097366020569999989e+00
-4.021116780199999741e-01,-7.996728300580000504e-01,3.019860250479999841e-01,-2.219676151140000109e-01,-3.314678163059999738e-01,-1.091683848049999961e+00,-1.075481027319999949e+00
-9.642222532569999505e-02,-7.197515947010000303e-01,-3.947142210440000021e-01,1.500370681719999988e+00,-4.890537063849999949e-02,-1.153213508979999968e+00,-9.889829788370000374e-01
2.631285301910000207e-01,-6.720030923890000230e-01,1.468919227280000017e+00,2.945580096909999890e-01,-1.939551230610000010e+00,-9.202150361940000245e-01,-2.935325338339999854e-02
5.537061315800000383e-01,-6.224666991639999925e-01,1.558256829020000067e+00,-1.066972336160000034e-01,-1.891511273539999927e+00,6.820162452669999986e-01,1.461106022530000104e+00
7.231083985649999768e-01,-5.982396076760000403e-01,6.355175387699999456e-01,-1.452001273890000110e-01,-6.634292159479999729e-01,2.347848101439999891e+00,1.496768138880000043e+00
6.527361604019999985e-01,-5.401444412920000104e-01,-4.058171351850000108e-01,-2.466815011709999894e-01,5.844354673460000482e-01,1.740411442909999939e+00,1.590587075590000010e+00
3.319017830500000099e-01,-4.742906075459999982e-01,-7.867724535960000098e-01,3.250848777970000159e-01,8.569098878830000432e-01,1.460878182489999899e+00,1.843468826789999904e+00
-7.679116453900000638e-02,-4.054553056329999738e-01,-3.267378408809999968e-01,-1.127785945980000065e-01,4.326121794719999802e-01,1.453988707539999981e+00,1.157582336569999981e+00
-5.037796044110000038e-01,-2.986598644169999872e-01,-5.852972374049999482e-01,3.028524973019999789e-01,6.362068220909999905e-01,8.763001655469999651e-01,7.206319520549999691e-01
-8.794846852769999668e-01,2.921194025080000034e-01,-4.297102694450000149e-01,1.791310077130000011e-01,5.178157383729999896e-01,5.293548688320000029e-01,-4.653509396149999727e-02
-1.086541563169999947e+00,1.615941260190000062e+00,-5.046456156659999692e-01,1.161260762659999946e-01,6.264617633400000329e-01,-8.125734690539999916e-02,-3.801562328249999956e-01
-1.152767423350000042e+00,2.389056969419999898e+00,-4.481343685690000189e-01,2.628789604019999837e-01,5.451531449790000261e-01,-1.731614681610000039e-01,-2.362880778110000024e-01
-1.147704486300000104e+00,2.042708574979999803e+00,-3.651888254769999897e-02,2.122462922829999876e-01,1.142836421309999934e-01,-1.528717102599999877e-01,-4.715307711230000143e-01
-9.899816334240000293e-01,1.544760609919999972e+00,1.230657403279999951e-01,-2.238610346099999954e-02,-9.220940675449999790e-02,-2.749400963740000203e-01,-3.275915986819999959e-01
-7.279490018009999730e-01,9.774234408159999665e-01,-3.458294473390000068e-01,-3.184443137660000200e-01,4.569714808640000236e-01,-2.930022095409999805e-01,-4.976220082619999818e-01
-5.160417705680000466e-01,2.853627951089999781e-01,-7.682860390050000321e-01,2.674369817910000058e-01,8.752782330280000078e-01,-5.157115380229999602e-01,-8.196106332320000076e-01
-3.313145397849999729e-01,-3.786886172260000016e-01,9.124589541149999983e-01,-7.276391909249999568e-01,-8.282208467960000542e-01,-6.419230258189999594e-01,-9.677824920519999541e-01
-1.877722689720000004e-01,-8.715479689180000156e-01,2.632858771119999997e+00,-3.335183538939999970e+00,-2.283427657529999877e+00,-8.055555937680000111e-01,-1.168561631570000037e+00
-9.316685455980000530e-02,-1.010046633390000004e+00,-8.567284302630000514e-01,4.851479514740000137e-02,9.186117106990000503e-01,-9.272812230789999610e-01,-1.134001722730000106e+00
-4.478367661989999804e-01,9.517785582009999912e-01,2.899484352680000043e+00,-3.069547321629999992e+00,-2.783687826279999999e+00,-4.822875919940000089e-01,-1.020155228619999965e+00
-4.577739241889999811e-01,5.956259383440000166e-01,1.665927356389999892e+00,-1.925750720429999951e+00,-1.499167456569999946e+00,-6.782811955719999508e-01,-1.063437931830000016e+00
-4.705072401679999960e-01,2.896318939740000209e-01,-1.747842928360000103e+00,1.768554851870000055e+00,1.627462431619999927e+00,-8.168614736889999728e-01,-1.065559463410000074e+00
-4.959484357289999923e-01,5.646512686059999842e-02,-7.937241169980000510e-01,9.451716442259999740e-01,6.686883375690000353e-01,-9.476770252999999755e-01,-1.082207937690000010e+00
-5.287954738079999606e-01,-1.325982913880000003e-01,-4.826842671700000142e-01,5.424307914799999519e-01,4.326767573260000277e-01,-1.119767075619999996e+00,-1.064042704920000082e+00
-5.744739053880000279e-01,-3.155460513689999913e-01,-7.155696199479999464e-01,9.331227960100000329e-01,5.436204057700000369e-01,-1.182842582609999971e+00,-1.018766271260000078e+00
-6.236680845350000002e-01,-5.300169613599999829e-01,3.892245381269999749e-01,3.554865935240000135e-02,-6.089701437009999996e-01,-1.165503614089999918e+00,-4.096920395349999966e-01
