-1.038352054720000028e+00,-1.064542676869999926e+00,-7.780740716079999342e-02,-1.136590152259999931e+00,9.092983880810000252e-02,7.696360338119999367e-02,9.766411757069999588e-02
-1.056717981790000094e+00,-9.976140783519999999e-01,-3.907943539820000201e-01,-1.434857211410000000e+00,3.630870740189999779e-01,-5.664207770169999989e-01,3.518647720090000153e-01
-1.008524574039999955e+00,-3.478559650329999808e-01,-4.615045696810000098e-01,-1.182939720140000039e+00,3.983875691139999731e-01,-6.278392296439999631e-01,8.192827628550000130e-01
-9.153350975280000190e-01,1.005507608899999905e+00,1.806368655960000069e+00,-1.782325680920000099e+00,-2.295796443500000006e+00,-5.395715750520000409e-01,-1.601164911650000133e-01
-7.953095798570000152e-01,1.894184172839999958e+00,2.007014346560000106e+00,-3.052614780559999907e+00,-1.748664984249999943e+00,-4.628586498339999911e-01,-8.572303638079999955e-01
-6.704312348219999551e-01,1.655470654309999956e+00,-1.905812819060000107e+00,-4.853511027449999848e-01,2.357714135919999787e+00,-4.872175663960000014e-01,-7.147653487189999932e-01
-5.629917196539999669e-01,9.740349383180000320e-01,-1.007281864379999892e+00,5.099163580009999919e-01,3.556676673999999982e-01,-6.418043553240000421e-01,-6.997694117370000244e-01
-4.715348408130000113e-01,1.957555231969999865e-01,-3.434058596619999904e-01,-5.200331971999999636e-01,2.541691350320000042e-01,-7.622923726239999587e-01,-1.163040363049999915e+00
-3.796762246390000262e-01,-4.718410026279999947e-01,-1.129968549320000015e+00,6.543922661240000327e-01,8.136223540039999591e-01,-9.056922697489999674e-01,-1.475091992440000110e+00
-2.872199941029999759e-01,-7.391160151360000041e-01,-3.880664993090000014e-01,4.521892625250000242e-01,-1.446387253660000038e-01,-9.721238802349999597e-01,-1.066335038799999912e+00
-1.966467538720000074e-01,-7.121928819280000100e-01,-7.867288169780000118e-01,3.966375381369999786e-01,5.788144109320000341e-01,-6.387324667879999973e-01,6.567201272629999975e-01
-1.183282543449999946e-01,-6.338878724109999752e-01,-5.150549749620000201e-02,-2.570300391540000229e-01,-3.691871312890000062e-02,7.030205023200000181e-01,2.235111144359999802e+00
-6.833900038290000034e-02,-6.616051419899999786e-01,-1.388374514600000109e-01,-8.624130887640000243e-01,4.041674701099999822e-01,2.138208681210000073e+00,9.201616021340000007e-01
-1.049936486629999971e-01,-7.725522114670000384e-01,-4.055002217759999805e-01,-3.326026004879999998e-01,4.801932030939999874e-01,1.959238284310000022e+00,-1.289971848829999934e-01
-2.246345156189999970e-01,-8.912035393060000477e-01,1.697419499989999969e-01,-4.082417186930000219e-01,-3.489685311739999796e-02,1.032560266930000026e+00,5.593766768119999844e-01
-3.566655401609999942e-01,-9.715189340430000486e-01,1.147122048889999968e-01,-2.859662287899999988e-01,4.330235986500000078e-02,2.348091668860000092e-01,1.064692864300000041e-01
