9.517785582009999912e-01,-3.069547321629999992e+00,-4.822875919940000089e-01,-1.020155228619999965e+00
5.956259383440000166e-01,-1.925750720429999951e+00,-6.782811955719999508e-01,-1.063437931830000016e+00
2.896318939740000209e-01,1.768554851870000055e+00,-8.168614736889999728e-01,-1.065559463410000074e+00
5.646512686059999842e-02,9.451716442259999740e-01,-9.476770252999999755e-01,-1.082207937690000010e+00
-1.325982913880000003e-01,5.424307914799999519e-01,-1.119767075619999996e+00,-1.064042704920000082e+00
-3.155460513689999913e-01,9.331227960100000329e-01,-1.182842582609999971e+00,-1.018766271260000078e+00
-5.300169613599999829e-01,3.554865935240000135e-02,-1.165503614089999918e+00,-4.096920395349999966e-01
-7.043255223530000553e-01,-1.570436997680000057e-01,3.620663042370000223e-02,1.120197626259999968e+00
-8.274197878550000329e-01,-4.935363843739999923e-01,2.094560155399999957e+00,1.878242931479999989e+00
-9.365960894810000381e-01,1.166700803830000022e-01,2.053256175380000048e+00,1.647573663740000027e+00
-1.036945857739999921e+00,4.612534543710000157e-01,1.518704074189999975e+00,1.569785504219999961e+00
-1.103336267570000029e+00,2.142513564699999873e-01,1.490045262790000047e+00,9.598714840969999607e-01
-1.154034697519999986e+00,2.700368608700000062e-01,8.389869930759999983e-01,3.224837707730000003e-01
-1.124023928780000015e+00,1.707631889070000131e-01,5.394499001879999867e-01,-9.238465028660000633e-02
-6.638119082010000005e-01,2.843809035079999936e-01,3.530056359329999949e-01,-2.331892284490000022e-01
3.966531102079999815e-01,1.802473061500000084e-01,2.558396661549999784e-01,-3.661960041499999763e-01
1.363660736789999994e+00,-7.870009662990000432e-02,7.700023918039999860e-02,-5.708723140170000043e-01
1.770423672249999969e+00,-1.140868388199999944e-01,-1.202187798390000062e-01,-6.238719701689999786e-01
1.829359727880000008e+00,2.431238550510000096e-01,-2.331914441990000086e-01,-7.319629243399999874e-01
1.623552912749999910e+00,-1.555244808950000113e-01,-4.724639297159999862e-01,-7.451317527659999662e-01
