1.947458131030000095e+00,-5.551405402389999466e-01,-5.088329478319999488e-01,-6.608770968039999749e-01
1.490072031209999981e+00,2.105061307859999786e+00,-6.751670119439999729e-01,-8.078542336840000004e-01
8.541002160839999968e-01,-3.543654591889999761e-01,-7.702743499669999494e-01,-7.467331152749999701e-01
1.891859248799999949e-01,6.595424002890000192e-01,-8.722126596450000546e-01,-6.030167704779999527e-01
-1.762340933990000080e-01,2.067431341659999866e-01,-4.034339470859999999e-01,4.374666168240000097e-01
-2.916429751719999963e-01,-5.148852885920000150e-02,1.350631532910000043e+00,2.193628414490000011e+00
-3.212241373809999745e-01,3.963990251080000138e-01,2.607984824029999871e+00,2.260177658149999935e+00
-4.599712009320000017e-01,-2.112233192719999986e-01,1.646142570120000093e+00,1.205998224890000081e+00
-6.619390019780000411e-01,2.400449309129999986e-01,6.557851257000000267e-01,5.351125128150000521e-01
-8.205866823090000040e-01,-3.514590957789999748e-01,2.448112647950000109e-02,-7.478805617039999687e-01
-9.747721533530000482e-01,-8.234200182990000227e-01,-5.998940609499999743e-01,-9.844323013669999956e-01
-7.941697222110000176e-01,-4.612975931439999844e-01,-5.713779844059999613e-01,-1.723510676949999987e-01
3.063054238690000042e-01,-5.378979156090000213e-01,-4.506248756499999786e-01,-1.145756670549999967e-01
1.673649143370000036e+00,-2.675083365149999892e+00,-3.675140511750000227e-01,-2.601420674969999736e-01
1.928652355080000103e+00,-1.147987308540000084e+00,-4.607355798180000073e-01,-5.695101629430000534e-01
1.504274693489999981e+00,1.735351261089999930e+00,-6.427716833169999644e-01,-8.368610294780000070e-01
9.507428735389999996e-01,-2.350304821189999893e-01,-7.361380459409999633e-01,-7.975860699610000104e-01
2.153444393620000119e-01,1.923370123200000004e-01,-8.790786037910000017e-01,-7.783057219490000511e-01
-2.758285376280000256e-01,8.155688444530000136e-02,-6.101782647969999918e-01,4.411454830279999684e-02
-4.605289448170000188e-01,-3.142227346290000223e-01,8.880005882400000550e-01,1.875170677160000077e+00
-5.359305572510000282e-01,3.278152345700000025e-01,2.408002892279999863e+00,2.245317524419999877e+00
-6.639873751270000124e-01,-3.080058778129999841e-01,1.730409588809999955e+00,1.086628659040000056e+00
-8.751390275889999737e-01,-1.227660318669999973e-01,5.459014125079999502e-01,3.044420484800000049e-01
-1.068774906670000080e+00,-4.933603291290000192e-01,-1.148898837589999999e-01,-9.145295362149999940e-01
-1.221454817709999974e+00,-1.011400576770000059e+00,-7.291954744419999468e-01,-1.177662594480000102e+00
-1.153634556539999911e+00,-8.289967738210000103e-01,-7.051853130199999820e-01,-3.103376609180000245e-01
-2.485775906709999927e-01,-7.265797572919999725e-01,-5.493445231750000435e-01,-2.886319203780000064e-01
1.276083440759999910e+00,-2.357770155329999895e+00,-4.761333565090000164e-01,-4.903596617079999942e-01
1.848575193490000101e+00,-1.617763289320000020e+00,-5.354359084900000010e-01,-7.929793009440000429e-01
1.423244685950000088e+00,9.499201167830000347e-01,-7.126289855549999830e-01,-9.864168843210000537e-01
8.311184208120000472e-01,-5.809003179859999477e-01,-7.913576884109999598e-01,-8.684841014349999888e-01
9.208568749449999591e-02,-4.825753041849999980e-01,-9.426712803979999666e-01,-9.273573860730000007e-01
-4.272607011680000233e-01,-3.209085439930000061e-01,-8.446312241950000299e-01,-4.129445657640000156e-01
-6.169939914769999589e-01,-9.544762109259999905e-01,3.342817012909999885e-01,1.279515475650000011e+00
-6.573311185539999491e-01,-2.785019851819999781e-01,2.100031706269999798e+00,2.158339081159999839e+00
-7.392679934420000043e-01,-4.281870481869999856e-01,1.939679817590000077e+00,1.117894557929999921e+00
-9.275804583460000030e-01,-3.063716629550000126e-01,6.216256588880000322e-01,2.327115444460000071e-01
-1.098868008610000002e+00,-4.323627587839999897e-01,-1.105526145969999985e-01,-8.727394211269999813e-01
-1.268957680910000052e+00,-8.659727931780000221e-01,-7.107944598640000278e-01,-1.312575751660000067e+00
-1.286390963419999922e+00,-8.021934802889999494e-01,-7.491106387960000390e-01,-3.005245319140000260e-01
-6.391936302049999741e-01,-2.515263715180000026e-01,-5.192934880809999543e-01,-7.377096401770000256e-02
7.866241831989999600e-01,-1.735028198890000040e+00,-4.319844024230000135e-01,-2.913994862070000136e-01
1.654273437599999896e+00,-2.331969541069999874e+00,-4.396867902789999838e-01,-5.045899039129999597e-01
1.398529595819999916e+00,1.309231549179999954e+00,-6.203403854600000322e-01,-7.531792754580000082e-01
8.097829891069999730e-01,7.184248129119999993e-01,-7.226626429260000206e-01,-7.505533668539999814e-01
1.193747776950000034e-01,-1.481238062780000087e-01,-8.465743165179999696e-01,-7.384946565490000392e-01
-3.807194304879999991e-01,6.570980590710000513e-01,-8.192382983529999940e-01,-3.218155335249999749e-01
-5.160433954830000447e-01,5.666463665069999822e-02,1.823270828200000138e-01,1.199900462430000037e+00
-5.067518986160000072e-01,5.295924358579999769e-01,2.077820615019999817e+00,2.463262549149999980e+00
-5.225036573329999712e-01,1.555368007300000077e-01,2.293948069249999833e+00,1.663817822009999947e+00
-6.763861573770000302e-01,1.816928381369999901e-01,9.678054536469999913e-01,8.526838034799999466e-01
-8.231415935810000306e-01,2.052041528970000028e-01,2.111793797829999986e-01,-9.361221838699999506e-03
-9.463421524109999483e-01,-4.365501824790000152e-01,-4.498215023959999948e-01,-9.853289161460000445e-01
-9.812641107870000434e-01,-3.977944869619999824e-01,-6.749780897910000466e-01,-4.163410789079999841e-01
