-8.731856422829999964e-01,-6.094697413509999606e-01,-6.636020892570000662e-02,-9.699975191649999884e-01,1.892925528319999995e-01,-7.253531291150000504e-01,-1.070219081719999910e+00
-7.362215182569999961e-01,-7.347649664550000015e-01,-2.077664835209999783e+00,2.748932635870000141e+00,1.830786270709999997e+00,-8.500413402930000473e-01,-1.070760644980000009e+00
-5.783238936469999869e-01,-7.281238693849999555e-01,3.043141600170000127e-01,4.922358722169999784e-02,-3.391576686419999764e-01,-9.363109064989999508e-01,-1.066443061309999996e+00
-3.853881652330000129e-01,-6.774137053830000532e-01,-4.506037386849999771e-01,1.118442998399999944e+00,1.439508508629999961e-01,-1.068946172990000054e+00,-1.064999167999999941e+00
-1.511370767870000020e-01,-5.965692676920000270e-01,8.627769128840000468e-01,9.984185302939999618e-01,-1.333177447800000026e+00,-9.696193472649999867e-01,-4.252443931839999802e-01
7.304434683469999967e-02,-5.359041605500000083e-01,1.826210253720000010e+00,-1.246813005719999978e-01,-2.198366835519999896e+00,1.949825932139999940e-01,1.110496605220000044e+00
2.460181702660000080e-01,-4.815393851790000235e-01,8.350334312060000430e-01,1.742431845269999946e-01,-9.294199819070000368e-01,2.158595520690000047e+00,1.649412143569999989e+00
2.436875127060000035e-01,-4.279240432140000161e-01,-9.141119009989999433e-02,-3.229872733940000185e-01,2.892505933439999954e-01,2.064553167990000215e+00,1.584520438350000004e+00
-1.183274859259999916e-02,-3.653014034300000046e-01,-9.170686418789999461e-01,3.484280017499999937e-01,1.022069826260000092e+00,1.530094836500000000e+00,2.068831436069999974e+00
-4.097647320480000133e-01,-3.164378529940000129e-01,-3.963368912690000134e-01,4.527285171190000013e-02,5.149076858290000391e-01,1.699561325249999921e+00,1.515411936870000087e+00
-8.608186935270000228e-01,-2.618627459589999984e-01,-5.319044159289999518e-01,1.818504878939999903e-01,6.009678353620000468e-01,1.166494191510000000e+00,1.001556057179999959e+00
-1.303759869440000108e+00,1.361897214849999982e-01,-5.151644926539999947e-01,2.854676949680000075e-01,5.902506816470000084e-01,8.090189888840000343e-01,3.772292016139999760e-01
-1.591065266870000050e+00,1.262668690289999951e+00,-4.405375267000000150e-01,4.819205835939999877e-02,5.669106286039999887e-01,1.803649163269999967e-01,-3.815542020589999805e-01
-1.717854051970000073e+00,2.148612339100000046e+00,-5.014873692119999893e-01,3.498474412379999898e-01,5.706655358100000131e-01,-1.175080435889999941e-01,-2.174851681659999980e-01
-1.672767160660000085e+00,1.948609818380000025e+00,6.154893425610000190e-02,1.387606962160000124e-01,-4.189912760569999839e-03,-2.120360832719999852e-02,-3.650780157140000037e-01
-1.506682864300000091e+00,1.518684190739999940e+00,7.390800220670000475e-02,-1.411784163489999966e-01,-2.716535870380000148e-02,-1.679258916199999896e-01,-3.876045994769999892e-01
-1.349739850730000024e+00,1.049047758149999954e+00,-5.289909118410000000e-01,-1.760988638650000104e-01,6.382758305219999873e-01,-1.639348866510000058e-01,-3.579713975059999886e-01
-1.150249337840000052e+00,4.073550686099999818e-01,-6.008512629369999747e-01,2.091369212570000080e-01,7.102600001990000411e-01,-3.498220226409999856e-01,-7.252908131459999685e-01
-9.732291754949999874e-01,-2.481611401590000099e-01,1.437413754440000080e+00,-1.280961849389999907e+00,-1.317664310270000083e+00,-5.202031931720000335e-01,-8.698355159459999486e-01
