1.690608310232996903e-01,2.509636857959872902e+00,5.465230182084557242e-01,5.704960946631310037e+00,4.211928120287598887e+00,1.036930258790624837e+00,2.730351444672801109e-01,2.544767878454878840e-01,3.098435260528700219e+00,9.179288767357501877e-01,6.252930859545708930e-01,4.197140429593991251e-01,1.421972031141479409e+00,1.750837187008868756e-01,8.429108897622311858e+00,1.796222514188756933e+06,1.032318318181064010e+00,6.244510537101756781e+06,2.889559768084987157e-01,2.953530863622308433e-01,1.027758710148615364e+02,1.980680346885337784e+00,2.253161230771185408e-01,1.754938264654119706e+01,1.936695957712348537e-01,1.555151664148886503e+00,2.066438642196046338e+00,2.639461130239679321e+00,1.613305442861224126e+00,1.170725801463366134e+00
2.489486608535668166e-01,1.500569368810414694e+00,5.126378651381725549e-01,3.702364659580540618e+00,2.396627999288686528e+00,3.366656880538173580e-01,3.626638419974435590e-01,3.799878057388513253e-01,3.801877300435918539e+00,1.489583365017301819e+00,3.265128786442357822e-01,6.090572735456565301e-01,1.618602626234596054e+00,3.471854445737860284e-01,1.018757106064235884e+01,1.800873768929416779e+06,1.047912684720162080e+00,6.292926516742852516e+06,4.288712581532648227e-01,4.542484557840209547e-01,1.122335041989001070e+02,2.055895893557703413e+00,3.198260252306513451e-01,1.875044250448121375e+01,2.940808269604229808e-01,4.136237026890978719e-01,2.003255226002764289e+00,2.354958974792159321e+00,1.327668505773987206e+00,7.067875795003241146e-01
2.125568194387803533e+00,3.107268325852261270e+01,2.564265272198719692e-01,8.401411846538081818e+00,4.792586224920906801e+00,1.648345501803398339e+00,2.918977705874105655e-01,2.914189031649525585e-01,4.740947638017329879e+00,3.394326892338284551e+00,2.001429807497907110e+00,5.456362762988107296e-01,3.693292647076678037e+00,9.753251879581112949e-01,9.017191599812086622e+00,1.781068569433537778e+06,6.356807085067108787e-01,5.964635682604047470e+06,5.979137782930870060e-01,9.088307402584937522e-01,1.039491203760672278e+02,1.630881257930564932e+00,3.530864113479423305e-01,1.804104656389331751e+01,5.389219374383632521e-01,2.679716778062306126e+00,1.698653127707859811e+00,2.549166129987904927e+00,1.550744036843526130e+00,1.138307943678977585e+00
7.268053355394382686e-01,5.285598183147826923e+00,7.171288768236934175e-01,1.114451629690231815e+00,4.137549994733669578e+00,7.896582293436683608e-01,5.344823505057649804e-01,5.039319486877398280e-01,3.844176133712823074e+00,1.994432734171448063e+00,6.902703053059610072e-01,5.720786750119160047e-01,1.325045394319203762e+00,5.898146094573594178e-01,8.633063041377315727e+00,1.806458886710715014e+06,5.786472064319780895e-01,6.184366081065556966e+06,4.702506616558560504e-01,7.277810138283138386e-01,1.081447243630819344e+02,1.888647746768662872e+00,5.700395425582936992e-01,1.713088142553205984e+01,6.112197011517623846e-01,8.382003766520558230e-01,8.623324868060381343e-01,7.999911948514256688e-01,1.610816141762555054e+00,7.593708349423257120e-01
4.983096127620444626e+00,2.855507149975212045e+01,2.310734624522651881e+00,2.662507091064144760e+01,2.515518740886609095e+00,3.742592363932188526e+00,2.256629810812307735e+00,2.375922242832047004e+00,8.101701349365448834e+00,6.543329467731576088e+00,2.571876968786125151e+00,2.735059505440233796e+00,7.570783880998848581e+00,3.222378137554441135e+00,1.430416354459009831e+01,1.452451485437111231e+06,3.375873045091379421e+00,3.812245726972132921e+06,2.993387734742332995e+00,2.810396882827996823e+00,5.977563245313487528e+01,1.729642170456700656e+00,2.059826852571650324e+00,3.071477313733553771e+01,2.309954952408688644e+00,9.764747733259319773e+00,1.002558094874108896e+01,9.737893860726950734e+00,1.952194442382245043e+00,1.559661969153530059e+00
9.524857357124403290e-01,4.808712510656829586e+00,8.597709530148267554e-01,2.566817997103764792e+00,3.545787008063344903e+00,9.192462295008295703e-01,5.635164010121260780e-01,6.027240241309913538e-01,3.846173463510420110e+00,1.534539439236042302e+00,8.707021253536747496e-01,7.230488862986668153e-01,1.670782857876413674e+00,6.983393126568526732e-01,8.880102886618912450e+00,1.855772878912880318e+06,1.014416339445989301e+00,6.249518713191484101e+06,6.163604702062064344e-01,8.409453057265974252e-01,1.131605182720387859e+02,2.513517919369541165e+00,5.956764806115041333e-01,1.753403506139282086e+01,8.485280193083802880e-01,1.164876398447694639e+00,1.437317379966092989e+00,1.743792969658096936e+00,1.320012554006602779e+00,7.958998586077346005e-01
6.387777577792149053e+00,3.834663791886601558e+01,6.734434049562794122e-01,3.969032628367455828e+01,3.508369181097218625e+00,5.262254554143834362e+00,1.477119211608998728e-01,2.217114405442295322e-01,8.400609962952298559e+00,6.335667050881775175e+00,3.214226356602631451e+00,9.681298207657068611e-01,7.336800571803440363e+00,1.163809606264621710e+00,1.208746566578413706e+01,1.733325429885417921e+06,2.615127924163767048e+00,6.109349985648242757e+06,9.283689141757158758e-01,8.015910291839911661e-01,1.073042362684408886e+02,2.004421887375140265e+00,3.556379111019816741e-01,2.814202858290860476e+01,1.406093884570077446e+00,1.397061419496226264e+01,8.430101832005854945e+00,1.203395539702951744e+01,1.125595138168720588e+00,8.592982316890729333e-01
7.295009885608982891e-01,1.045937887317288961e+01,2.932430545938716215e-01,2.463139701341782395e+00,4.135672680776414367e+00,9.123352616956230676e-01,8.757687229818907071e-02,7.608991651489466213e-02,3.417073602542603616e+00,1.860982485647774132e+00,1.080060249731564337e+00,3.348333142342806990e-01,1.634302958775753822e+00,2.978241443362412144e-01,7.356654811197742561e+00,1.789387745751930634e+06,3.906212751835348995e-01,6.102760768410922028e+06,1.689896265585393853e-01,4.338893074259458915e-01,1.070488614754051611e+02,2.106081040436730945e+00,1.545547242842957580e-01,1.539624410170485902e+01,3.332316846736373406e-01,1.060728573754493365e+00,7.615248542853456648e-01,8.740041480242332073e-01,1.574432374968122161e+00,5.967675695853781326e-01
6.238603847032626604e-01,1.059978204954793668e+01,4.886751555100309896e-01,1.767121802629992855e+00,3.265308337073443479e+00,5.223741412928559757e-01,2.512220865881391596e-01,2.094813989202540527e-01,3.032608606014572050e+00,1.032579394830192232e+00,8.072760834964226584e-01,3.621348256973434543e-01,1.130829742387496006e+00,2.244715760353052925e-01,8.570092486908500007e+00,1.771274584355533822e+06,5.642705582276652532e-01,6.019940494533981197e+06,1.680314995091488350e-01,4.693265874606348254e-01,1.046290973701471927e+02,1.740613271937291540e+00,3.104787124212924909e-01,1.584542910028265617e+01,3.114189023167339143e-01,4.382737690551703480e-01,7.315207212251042534e-01,1.477010566301742100e+00,1.483218160880835912e+00,1.245844986712113744e+00
1.673207394009050608e+00,8.950745689011938566e+00,1.239492675703380398e+00,1.006357609810429032e+01,2.872912453433922764e+00,1.956287904237946851e+00,6.298556843710412245e-01,6.126399445612185080e-01,3.735429186304010774e+00,3.590071509732974953e-01,8.997502464727158422e-01,5.548240168092830604e-01,1.842890763285774947e+00,5.372843219020315697e-01,8.600968645541893665e+00,1.783648038874071324e+06,1.423436702151599453e+00,5.933192875331018120e+06,5.312205672446720373e-01,7.204131132621663935e-01,1.051436783374306003e+02,1.847992011708805338e+00,6.422813189960054903e-01,1.690170649805649816e+01,8.110836876804110585e-01,4.006036554762080648e+00,2.629857462441417049e+00,4.592967904458095774e+00,1.297592743702252305e+00,1.683082971923581583e+00
