9.325612899415237633e-01,8.246912685919280950e-01,7.992398150072221874e-01,8.930975763717536875e-01,-2.854297703676877407e-01,7.019599826907549911e-01,8.572450319996269830e-01,8.975391505097681799e-01,8.982318090174065128e-01,7.975908463833978335e-01,6.449118479924363934e-01,8.816153271604012520e-01,8.714870554793514579e-01,8.705189728215421141e-01,-1.792741781738066420e-01,-1.108037701566957738e-02,7.318796370422587794e-01,8.640323712517069543e-01,8.412240610639222238e-01,8.173948581924964651e-01,-2.067376538659469742e-02,7.669426382259836306e-01,8.842638336518178210e-01,7.830245328506728608e-01,8.550746273177312062e-01,8.897843221345541620e-01,6.369149136444925974e-01,6.648009386224946748e-01,4.619980206296444014e-01,8.447102292359279785e-01
8.585872333322629446e-01,9.073570652773621514e-01,6.473532528414370768e-01,8.168857487824044972e-01,-5.211731590411571025e-02,6.984598611361036991e-01,7.204034276678851212e-01,7.941297075821664997e-01,-2.585221942735760683e-02,7.601342809855702320e-01,3.983029263661412855e-01,8.412580107172583643e-01,8.025009787106913706e-01,8.103882043523019663e-01,-3.693388082281754414e-01,1.258563703490928609e-01,8.144378237908557194e-01,7.444034607231765355e-01,6.908741099324235968e-01,6.785983394157418802e-01,4.770054486835870189e-01,8.210529303851367144e-01,8.730396963097926122e-01,7.107808374327411194e-01,7.651729866293788263e-01,8.414294919205342893e-01,5.822412180218257127e-01,5.369126894422930896e-01,7.692712310331997205e-01,7.815438179227968130e-01
8.360140247711154160e-01,5.178190910479518738e-01,9.653589688995055651e-01,8.938660070692243664e-01,1.077219681290706721e-01,5.610408958064520002e-01,9.547818163844464801e-01,9.082742744476998142e-01,1.475655638320926555e-01,8.014888928728577389e-01,7.733063358001286414e-01,8.666946728093036789e-01,8.415998120531731352e-01,8.158693379053288952e-01,1.667474946010858716e-01,-5.807103321172089050e-01,7.546202162953367099e-01,9.386288734352837837e-01,9.570112708612757979e-01,5.216734797238309004e-03,-4.513104026024213067e-02,5.879834735438432824e-01,7.347064172600789034e-01,7.810725131057221216e-01,7.818710619154648489e-01,7.131809358596669091e-01,9.106619143094357716e-01,6.620240259177295750e-01,5.200582094502899100e-01,8.659799898813360652e-01
7.941884056554017191e-01,7.548439412498989531e-01,8.369547457014456793e-01,8.575297934736265670e-01,-3.586304101060408533e-02,6.447959660041471253e-01,8.500828478381207143e-01,8.015333291445932984e-01,7.657955337693760356e-01,6.896498126955129537e-01,6.124009671654850884e-01,7.139836207090515252e-01,8.066861562194738156e-01,7.402519438310325439e-01,-2.405674111491461764e-01,-2.922341005257413360e-01,8.076144780056973005e-01,8.651711449660999254e-01,8.438969281819531654e-01,8.636252862349976800e-01,2.344721054834864593e-01,6.583871057926338199e-01,6.894739843751658270e-01,7.707400906048390565e-01,6.230794357953006735e-01,7.156924751338338275e-01,7.624104291533960742e-01,3.233076757887356489e-01,4.739088174260899233e-01,7.760357721375227280e-01
-1.815162148784854948e-02,3.402572369445567291e-01,1.200551604569252279e-01,8.478864687743193143e-03,6.051798913074492026e-01,2.589125554890820968e-01,-4.126423197206065957e-02,-1.220316974609217953e-01,-2.030853899507452029e-02,9.284520694791358053e-02,5.384508917963636704e-02,-1.456243449615589880e-01,3.506538496066739785e-02,1.129923791981245033e-02,-4.781457565426778245e-01,3.305113988499727151e-01,2.931273015829701789e-01,9.863817745657614544e-02,2.117145369486817669e-02,-4.525725661051668153e-02,3.086095231487026025e-01,1.210348343233998147e-01,-1.810667526284251427e-01,-1.003182164673401822e-01,-1.388475318955683935e-01,-9.082852855936027203e-02,1.496884919528231328e-01,-1.668942358707531937e-01,8.659981190388289785e-02,-3.936992159655266360e-02
7.355414745755409767e-01,6.999265464993951191e-01,7.779219540702061453e-01,7.306141740495283310e-01,2.531336986813136070e-02,7.875082801418968881e-01,7.320695186238235230e-01,7.351966421109522587e-01,2.250855457536528326e-02,7.154800792270822329e-01,6.136931631348172544e-01,6.453780908836952435e-01,7.839670258633782973e-01,7.331340924223233024e-01,-5.884390935040603732e-02,4.358548957668722384e-02,7.641201333784861660e-01,7.637735251809950610e-01,7.937111759681672041e-01,7.549216665863988096e-01,3.990497188920081872e-01,4.549004114432200208e-01,6.571409845477207412e-01,7.419459498043676771e-01,5.974402620744584391e-01,6.622870055428548008e-01,7.069581920898784233e-01,4.907513497476902464e-01,5.330611483897793601e-01,6.968073590409136209e-01
8.780075442145161002e-01,8.195859364501443256e-01,9.478535010344425471e-01,9.374016015697076432e-01,1.882785084702971040e-02,8.811006429235900272e-01,9.681770405376977084e-01,9.414963174958256298e-01,1.607205879777659496e-01,8.835241118063744681e-01,8.073826032155020371e-01,8.951313555612097073e-01,9.063849417924975116e-01,8.907146894181424690e-01,-1.447064945759423127e-01,-2.241478322417869984e-01,8.978901961802998599e-01,9.628381762281859046e-01,9.470783410045490180e-01,9.206596990868217700e-01,3.097952003595652593e-01,7.015022574317603121e-01,8.693096410359714143e-01,8.962765838145859698e-01,8.553868954386033563e-01,8.655780780167353639e-01,8.869282894439315390e-01,5.615689288217780017e-01,7.868363511855833714e-01,9.318581697815702114e-01
8.970193550953432515e-01,7.604824930048937892e-01,9.175893803854582309e-01,9.483388275347478524e-01,8.940351886573463802e-02,7.792445580721022447e-01,9.425564796333283368e-01,9.658184912896788932e-01,1.064238196947214221e-01,8.010226630227205158e-01,6.606825562197470303e-01,9.286743099848616678e-01,8.909465953269714023e-01,9.461387839626774765e-01,-1.264558260933323353e-01,-5.297997484560535986e-01,8.706321141916886219e-01,9.393810268520629281e-01,9.371245068036034853e-01,9.127967427767589292e-01,2.931711894347516223e-01,7.100525363347073293e-01,9.100044864327250238e-01,9.223552726635744214e-01,8.918106094661716332e-01,9.005456304984216231e-01,8.531463435845988430e-01,6.469936881704815290e-01,5.558057276899622812e-01,9.315693289787725373e-01
8.934043078246087788e-01,8.660385916536536000e-01,8.380080239587558433e-01,9.065768309285221482e-01,4.180189706922359666e-02,7.040994540285983039e-01,8.694238214388224639e-01,8.962081035083132585e-01,9.472587601629294252e-01,7.567033992346823279e-01,5.129287881199853238e-01,8.871717781445082052e-01,8.655230426760087692e-01,9.281958860750838536e-01,-2.682327206361724281e-01,-2.104893727638868506e-01,8.870371645438728248e-01,8.867239134038141790e-01,8.620082809951699065e-01,8.389640336384379671e-01,4.312270778753570788e-01,7.453316757749123278e-01,8.785448541881460960e-01,8.064660532431074946e-01,7.931124318501888704e-01,8.707210585131970326e-01,7.573935763786796560e-01,5.026688411328207318e-01,7.941112187522650911e-01,8.886368299334910237e-01
8.315866538817403564e-01,8.446895645951036924e-01,8.983571567562936844e-01,8.448661599445148607e-01,1.894702579609158222e-01,8.024873498582614229e-01,8.886863947313110579e-01,7.791498271524177621e-01,1.329505636005523239e-01,9.632212846798018369e-01,8.376892948919208992e-01,7.699625399093658062e-01,8.720248470047134992e-01,8.065543641477442849e-01,-1.943495099098173640e-01,4.253309350167060465e-01,8.596699149658646455e-01,9.102864574653444230e-01,8.588787597599013557e-01,8.890212684666953802e-01,6.309696147784271680e-01,6.516330816565076844e-01,6.026574106316443524e-01,8.081717015222283917e-01,7.066365951184609973e-01,6.950040775906521917e-01,8.094471585128759639e-01,7.026379061565946049e-01,7.098255105695168155e-01,7.057128301997647180e-01
