1.957033026504488571e-01,2.398192019740933434e-01,3.019102253215358300e-01,2.526488745406151870e-01,1.472280152753581151e+00,2.417673237127968278e-01,2.245462336350941834e-01,2.342578436795323404e-01,1.907741002090282967e-01,4.940046321022312226e-01,4.272339087350683351e-01,2.729634181248649649e-01,2.061632643385678532e-01,2.192203287941312528e-01,8.900368950731698536e-01,5.826835577194005023e-01,2.586748072831393519e-01,3.371693897401072393e-01,2.273759133468085947e-01,2.670054466122201986e-01,7.103294227340258837e-01,5.709363915659017019e-01,2.187420222958971205e-01,2.272812204117052315e-01,1.831768319362190034e-01,1.731562958165090149e-01,4.301417058860813047e-01,3.248696263529418093e-01,7.339817378339780207e-01,2.253088189923725115e-01
2.663250464008499185e-01,2.191971528041799233e-01,4.498687732355990399e-01,2.881848840655415467e-01,9.716252611989631971e-01,2.732408696654375357e-01,3.332380402876956582e-01,3.475102028896240869e-01,2.925807005071822120e-01,2.762681656865486612e-01,3.305385313662581037e-01,3.686829920388025594e-01,2.330203817546317446e-01,3.261784276642659131e-01,1.006006063385405991e+00,3.015084077248596506e-01,3.369488651298278015e-01,3.942571292567413344e-01,3.327337748524039074e-01,4.062951167414529663e-01,5.027052412278398830e-01,5.474621831919874726e-01,3.301724925073033501e-01,2.423684701325587720e-01,2.757699092935176899e-01,2.363637569565867069e-01,6.094646622180970308e-01,4.030976071685248296e-01,6.844305428791279677e-01,2.300820091379175147e-01
4.234723208166672470e-01,5.536205700874223812e-01,2.133031533501996146e-01,4.007620772278603916e-01,1.769619452183217145e+00,5.163265906262808347e-01,2.776707945374179975e-01,2.681922459204635900e-01,3.586767855518672166e-01,9.030205523040886195e-01,6.600371688200890041e-01,3.600338368991302662e-01,4.694512441795308799e-01,3.086511907396246590e-01,7.464511775085467260e-01,1.032249174133148983e+00,3.446640564209870194e-01,4.845972240749066295e-01,2.953550813171273437e-01,2.207619696933715292e-01,1.141045328600009956e+00,6.629028100393136169e-01,2.722278183105617533e-01,4.946099982263734707e-01,3.229051759213826256e-01,3.824804182450538548e-01,2.279314680483874311e-01,3.976708163594038781e-01,1.006405009821994545e+00,4.408885145470436417e-01
4.943832583679271253e-01,5.070245769419406967e-01,5.291236158730449057e-01,4.646191994654926827e-01,1.117140338525026033e+00,5.342557527909943538e-01,4.897936550271627665e-01,5.069098423555775668e-01,5.054818938503187198e-01,6.179315964277171114e-01,5.366381562122370941e-01,5.307288373208721710e-01,4.760825741639193587e-01,5.055147143156831779e-01,1.010965786070527006e+00,6.780568445407886280e-01,4.818997829984305592e-01,5.712241007202691900e-01,4.889451849427489116e-01,4.967015719905358839e-01,8.654452731910209362e-01,6.105758741517691712e-01,5.086526259597069499e-01,4.819633559261157774e-01,4.788663107748593606e-01,4.590181390003767459e-01,6.253183636045996918e-01,5.513915006602544411e-01,1.006668611125530521e+00,4.622465496122590278e-01
1.904608186247574553e+00,1.472601374213482250e+00,2.076546484888551980e+00,1.498607746237750060e+00,6.454618466017757461e-01,1.641132329325799111e+00,2.078542576024678290e+00,2.226845334875246607e+00,2.143607319692548252e+00,1.032970220577490439e+00,1.052694406534567362e+00,2.086444264783390512e+00,1.604911021037923602e+00,2.269154434032442325e+00,1.360948239259290204e+00,9.769452557970266238e-01,1.605305148692655060e+00,1.797342214021092621e+00,1.946441526070714856e+00,1.894528764647831709e+00,1.045093574189387198e+00,9.632771046651518176e-01,2.190649936522112373e+00,1.527783401618072023e+00,1.938610098321209563e+00,1.744807638108325731e+00,2.179484560980946117e+00,1.709834126686907485e+00,1.574005909205456133e+00,1.446391847035789491e+00
5.480328344646570038e-01,5.177743097356513058e-01,6.707548158937740590e-01,5.697927027867356609e-01,1.190266191708208021e+00,5.304044593965143717e-01,5.952514396633862281e-01,6.044587874062874455e-01,5.286880576032535473e-01,6.292476818463452748e-01,6.084566462480021087e-01,6.138923496447262762e-01,5.202363758392634097e-01,5.608153240680214813e-01,9.692550853212815731e-01,6.721564586596922020e-01,5.555763600074499209e-01,6.923168739732801225e-01,5.538058580940713460e-01,6.326811358059443169e-01,7.554380814282573020e-01,7.393655293820357022e-01,5.807610588489666714e-01,5.249517259391188739e-01,5.205151832418444258e-01,4.994779382053438632e-01,7.922628961197752950e-01,6.081658455078783332e-01,8.355335119470235217e-01,5.133483812646099098e-01
1.896607181394112107e-01,2.661473346325481382e-01,1.956420028642672504e-01,2.058416934373002438e-01,1.144702634603893987e+00,2.887186463087951793e-01,1.480909359166880934e-01,1.452309358465732614e-01,1.917459843086574411e-01,4.192598563918564225e-01,3.465643314759475069e-01,2.064950892873125277e-01,2.064292128572496610e-01,1.730167610867285599e-01,8.282785033342400238e-01,4.892944193070647985e-01,2.188717989666656150e-01,2.706918358248647793e-01,1.948169379857071781e-01,1.867289338483886785e-01,5.884930938709084236e-01,4.876218966804878874e-01,1.494515415047074081e-01,2.188979348393303992e-01,1.755044931823843690e-01,1.788714640867296313e-01,3.006861925702707938e-01,2.656010745451140576e-01,6.549998356977664304e-01,2.222508185532969527e-01
1.649910639495771880e-01,2.895372552980671199e-01,1.127468073453633257e-01,2.234172943690187485e-01,1.513072462871009272e+00,2.561278407967517157e-01,1.007241370887455578e-01,8.563589873878145464e-02,1.104340827183613594e-01,5.944973194670275518e-01,4.570819017364665116e-01,1.861552627301613916e-01,2.130098387356593181e-01,9.814054516166605124e-02,8.757854469657013752e-01,7.003408289650985274e-01,2.036660563054596140e-01,2.923462142642925254e-01,1.312606459761972155e-01,1.085004555774316259e-01,7.890279850118141480e-01,5.522683144342678263e-01,8.106290225204737521e-02,2.381565874208873557e-01,1.107364646091495153e-01,1.460048691514268249e-01,2.160363494917027782e-01,2.762376525957381812e-01,7.887400066732678239e-01,2.331140721163139362e-01
1.960277483477693705e-01,2.390016946724091984e-01,2.983617575983074088e-01,2.572987367506089362e-01,1.294686111321760924e+00,2.519721115223574892e-01,2.146538925236436135e-01,2.150477036313905577e-01,1.908357103372554375e-01,4.047584367370590797e-01,3.897683331030595832e-01,2.500570128340985909e-01,2.044554938622665241e-01,1.966666622084417004e-01,9.581057517734545836e-01,4.629755912085082303e-01,2.592655614549167487e-01,3.368940609462934832e-01,2.217347702601065451e-01,2.780498664514024498e-01,5.833845153204749723e-01,5.846373501085366797e-01,2.111532830525947035e-01,2.185473972394284536e-01,1.924664702298770069e-01,1.787708575372715936e-01,4.305882872901914959e-01,3.179094318431465727e-01,6.526682447224584349e-01,2.276570704660128563e-01
5.129372409380853481e-01,3.795372775415505884e-01,6.739104809394187434e-01,4.812005644342957633e-01,9.548273846448571689e-01,4.280531215954681556e-01,5.917605188832955054e-01,6.170646922614798635e-01,5.324657634736937872e-01,3.327641439882355057e-01,4.181339252319810629e-01,5.920583218812316417e-01,4.264158812383493369e-01,5.720061110212290023e-01,9.610027784829383579e-01,3.249437592331231861e-01,4.833174450166967673e-01,6.369244852102616816e-01,5.215643001809061596e-01,6.207701230464622855e-01,4.141240040745692852e-01,6.423855730477294745e-01,5.919621402433776769e-01,4.132046345002856058e-01,4.956472802080992834e-01,4.391472706863781550e-01,8.138287976592611939e-01,5.379928324778120441e-01,5.829384188368424979e-01,3.919546395766045910e-01
