3.279266105835396683e-01,3.551805925388183405e-01,4.122670144265056513e-01
3.768427292535813655e-01,4.350428888023112339e-01,4.580977035640453887e-01
4.853435996769482896e-01,5.258534677639988830e-01,5.054985467314030423e-01
5.368288947100771091e-01,5.523855688621042148e-01,5.577694900503487041e-01
1.038383008805181973e+00,1.098125366218858145e+00,9.972236526895786879e-01
5.676560785544861876e-01,5.740858669881430121e-01,5.886056661056247030e-01
3.773957130857562015e-01,4.271967025765264769e-01,4.449260779350243111e-01
3.407201639183762842e-01,3.662542329022075993e-01,4.152275095661008275e-01
3.315573492429069735e-01,3.555665220847644692e-01,4.139153682795243538e-01
5.458347169300771240e-01,5.295028841795326180e-01,6.320936009901628738e-01
6.694607576310178665e-01,7.017256258128076185e-01,7.002233625766249858e-01
4.445505719890570639e-01,3.984631111575569484e-01,4.752302832108321051e-01
4.115944949353799176e-01,4.720724050919801740e-01,5.004286589066493374e-01
3.702348284501413289e-01,3.839728570038870026e-01,4.448982301057637923e-01
6.671019035094031269e-01,5.315837160997377575e-01,6.146280112819092478e-01
7.680131699943970602e-01,7.894777320437925683e-01,7.987673340192947835e-01
3.770317450552523875e-01,3.099080103332039760e-01,3.424799343497310078e-01
5.216355041772077206e-01,4.761295559100027219e-01,5.428444836142449770e-01
5.310446240338663193e-01,5.023483688701890770e-01,5.321546274017672218e-01
4.666053566684231768e-01,4.674949401874980426e-01,5.431880733164117236e-01
7.280508769242090006e-01,7.952559772299248042e-01,7.211300500368446054e-01
3.908501055974997196e-01,5.295407116351560362e-01,2.893815872509537535e-01
2.842957079243125240e-01,3.193050827497548316e-01,3.565872712763553665e-01
4.733879460438571996e-01,4.524004958460473014e-01,5.062002847298472386e-01
3.294180813349733561e-01,3.551789187258412861e-01,4.257472697789906335e-01
4.058199512828113420e-01,4.094019239941689148e-01,4.413332469379959710e-01
6.383773356978601488e-01,5.726989161186905042e-01,5.721597232913296915e-01
5.773349016657030042e-01,5.262957895788741292e-01,5.146281482900394444e-01
6.794279886666055868e-01,6.612903444082666171e-01,6.262532918483619815e-01
4.688182648273153674e-01,4.963073739178922028e-01,5.466583482673391670e-01
