7.443988627516255896e-01,8.681079186281825955e-01,7.943750261693897086e-01
7.091588586903482261e-01,7.150282756660844008e-01,7.120442970980795927e-01
9.121806000097176792e-01,9.348348630794955927e-01,7.307177560572619690e-01
8.153874430593716083e-01,8.219117281324344049e-01,6.411222168523932341e-01
-2.355474229820480603e-01,-5.399176411453381064e-02,-5.122737368296371302e-02
6.896727267719977572e-01,7.249581834757430343e-01,6.498130191862303562e-01
9.270033171813942818e-01,9.562033513803360751e-01,8.066485491423094345e-01
9.325298601497422624e-01,9.273680345103543221e-01,8.496044436944489853e-01
8.531387482423337110e-01,8.644255738809016876e-01,7.714185288134002283e-01
7.681815787393193595e-01,8.695534359883981823e-01,7.471283895355914639e-01
5.620427393121165682e-01,6.251504908724817566e-01,5.272544240535415039e-01
7.574552605835515040e-01,7.649898358073936588e-01,7.464603599706035597e-01
7.550176282154612561e-01,8.104623245928420650e-01,7.790921365288145939e-01
7.739135935754590800e-01,8.217638460078314777e-01,7.901297324245858400e-01
2.118743663931980242e-02,6.562658068336034434e-02,1.571517143867175448e-01
2.647423429247799942e-01,4.586415318046549450e-01,4.723932040250781172e-01
7.606207196206896670e-01,8.146385429958095115e-01,6.888617433822429303e-01
7.685693792880716746e-01,8.600478418272307080e-01,7.896854223849872900e-01
8.453219235497618778e-01,8.792043498184388683e-01,7.564621591634278497e-01
7.044683997563789823e-01,8.308935372334378400e-01,7.412077173237531236e-01
2.591465102142928578e-01,1.202475738880317141e-01,3.426265852376385590e-01
6.047098268561523771e-01,7.268952250791592684e-01,6.921630739618495065e-01
7.828312056812600783e-01,8.422158435465711968e-01,8.516045440746875528e-01
6.693240755906546546e-01,8.291601402350604610e-01,7.670361750466313522e-01
6.770190538582244733e-01,7.955586524943866200e-01,7.969789680764487461e-01
7.915548640803027336e-01,7.660105463322144370e-01,7.706788057220487209e-01
8.401623256308687893e-01,8.962704724122050326e-01,7.650423351056199195e-01
3.884374894706824066e-01,5.532224610083270600e-01,6.562569396917502518e-01
3.734950932403283130e-01,4.038844434391861138e-01,3.923169011891072255e-01
6.967017756473359302e-01,8.168128273471636502e-01,7.789258349669822001e-01
