4.837245946882690606e-01,4.442396513165903227e-01,4.898261863563823093e-01
6.019943902582451933e-01,5.854357239386104306e-01,5.770526915063498574e-01
3.285238586661941573e-01,3.529503589349125559e-01,6.065772346621454147e-01
4.360661111549767877e-01,4.981656627053615005e-01,5.893867194780839647e-01
1.062828614749288025e+00,1.029556703511096183e+00,1.044127616821648674e+00
5.527877274618627768e-01,5.400476042958687328e-01,6.257779207066381799e-01
2.773756907991469789e-01,2.673569218407781944e-01,5.267683948457982934e-01
2.745351001827982529e-01,3.551829901158055081e-01,5.711480155658734681e-01
3.922131625676674171e-01,4.326125099626050852e-01,5.387366476869407395e-01
5.268266115146876816e-01,4.187469076066435147e-01,6.156353388394918413e-01
6.897496039592733164e-01,6.425185862749850374e-01,6.676818444703361832e-01
4.463198466462464098e-01,4.747089675845909684e-01,5.634435302845739457e-01
5.179196492659466911e-01,4.923279870280158899e-01,5.555051176683100111e-01
4.681502622947033565e-01,4.561647193668686984e-01,4.890274726795410531e-01
6.076160914940982316e-01,6.135687453296772009e-01,6.087999389459228805e-01
8.467130587258985264e-01,7.544377763141387749e-01,7.709033714711740481e-01
3.933529450086509782e-01,3.302949931253022497e-01,3.887346447246219361e-01
5.100768037194044480e-01,4.383305006984763441e-01,5.840093773537993194e-01
3.999549225757491611e-01,4.424374944872184745e-01,6.084162175969357600e-01
5.080357671756166038e-01,3.730299819703128961e-01,5.261401888887452527e-01
8.277774606660438517e-01,8.598154772224698705e-01,6.834499720631501685e-01
4.103254768842943268e-01,4.022972818023112795e-01,3.550349517647727882e-01
4.359297286885558398e-01,4.246245507595999280e-01,4.241716380437056677e-01
5.765823377862757670e-01,4.708547372258414798e-01,5.327460222350658414e-01
5.833236887438207896e-01,4.769205175349274795e-01,4.756999353692966670e-01
4.478777256984410871e-01,5.134082151000221028e-01,5.214016336975183519e-01
4.562188690256749890e-01,3.680060040994440063e-01,6.262512583891394202e-01
7.335088201744814906e-01,6.381962666373077742e-01,5.072813148573719344e-01
7.447354409345956494e-01,6.669530618879285777e-01,6.005398463040413359e-01
5.593828821351398695e-01,4.634776170947059737e-01,5.175334782257701161e-01
