3.421481933356485539e-01,3.616942020422613258e-01,3.840461151191492117e-01
3.749481142348639051e-01,4.224005073942246336e-01,4.243972606519358370e-01
5.072743983392875577e-01,5.394111249780911832e-01,5.492041307297373942e-01
5.347665175749324318e-01,5.560433539659702662e-01,5.652295953197284950e-01
1.025409605850849726e+00,1.046795211658590130e+00,9.997336922056027086e-01
5.623907603117290765e-01,5.767121528191436752e-01,5.789714796556970633e-01
3.707000963413233929e-01,4.149254504305454061e-01,3.950622690150940586e-01
3.643430074331168167e-01,4.000875015524997247e-01,4.074964084234981021e-01
3.388043303317466726e-01,3.652506859495250335e-01,3.728585246226768790e-01
5.218150354926278656e-01,5.269415721227733718e-01,5.443740708711897192e-01
6.601169798384469711e-01,6.773062265418260397e-01,6.794499739366134383e-01
4.468938441384352478e-01,4.287732793104586659e-01,4.782865271816297836e-01
4.224542900922670374e-01,4.503616071677625232e-01,4.285686381333948525e-01
3.856132995880612313e-01,3.805656156169569537e-01,3.868352637582879727e-01
6.552459171263842475e-01,5.200849785611364462e-01,5.747595746425901986e-01
7.410703413096897396e-01,7.488100009140210567e-01,7.446331985328866754e-01
3.654101951471262488e-01,3.225468160534064044e-01,3.763363517715525020e-01
4.949573830586315726e-01,5.037127248116148870e-01,5.362140604859034765e-01
5.417161873243101500e-01,5.219448820024430447e-01,5.364020040766169783e-01
4.755577897903350282e-01,4.914628845266800772e-01,5.115826543196989595e-01
7.287394564492165605e-01,7.307211599641291189e-01,6.699472612470838140e-01
4.203257542271704450e-01,4.579255352291432546e-01,3.298831430487343952e-01
2.974876958079458178e-01,3.332842114735884986e-01,3.391294311101777370e-01
4.724378939003764932e-01,4.580970897664168318e-01,4.746191741114587637e-01
3.274456955106056499e-01,3.569668347803565123e-01,3.987486388199191212e-01
3.961727683410655731e-01,4.064253451373893711e-01,4.182894914839450085e-01
6.476185671831319324e-01,5.976009398912366377e-01,6.216918819802618179e-01
5.626817211412157294e-01,4.993721626328397334e-01,5.119944452988294259e-01
6.608770946019041359e-01,6.296978291588394283e-01,6.055351670876635284e-01
4.673423187651423727e-01,4.889801343768157560e-01,5.077313639828821001e-01
