9.206151737647192412e-01,9.199608780633200533e-01,9.084515830079346044e-01
8.887324662492560590e-01,8.713033515990596944e-01,8.808391724676405410e-01
8.046164116805801791e-01,7.460357023021034761e-01,7.671325630794049166e-01
7.434366700421598528e-01,7.298316388644309205e-01,7.182361212909920134e-01
-2.864974348995786776e-02,-2.175925357385288250e-01,-9.579540389589251415e-02
6.858658251590624699e-01,6.824923416792824105e-01,6.912313027918328689e-01
8.875732515847661874e-01,8.313874826099711957e-01,8.793567786771032679e-01
9.227407581637331324e-01,9.202811416142296919e-01,9.211160024136483271e-01
9.157148198252861304e-01,9.274902529287694097e-01,9.109314858044070817e-01
7.520223092260247544e-01,7.798715582154824855e-01,7.493653016006255330e-01
5.667638108726705815e-01,5.513319458348970858e-01,5.619837383478066828e-01
8.071570898588876775e-01,8.325377131752418336e-01,8.092041333577315587e-01
8.523925735084982858e-01,8.668872130412901278e-01,8.635999537810522542e-01
8.719077856163062190e-01,9.074675047423200747e-01,8.933566370131588164e-01
1.375753270767438585e-01,1.958888512290434258e-01,1.537183368467086586e-01
4.745565261533244983e-01,4.764177646486086326e-01,4.792449453054601904e-01
7.779280288403098709e-01,8.169414692500214237e-01,7.569782808893591453e-01
7.910077062714919727e-01,7.872625235971990598e-01,7.663034907492222159e-01
7.836785351676802680e-01,8.058748547094619630e-01,7.816439654308603435e-01
7.410031313729097402e-01,7.378652770480627066e-01,7.005533003981462281e-01
3.692345383293454963e-01,3.961605842404589128e-01,4.520722118278054369e-01
7.989932265871010353e-01,7.714506735403773297e-01,8.058179397848423964e-01
9.395265546934750134e-01,9.200948596272406910e-01,9.145594520383470982e-01
8.346048522733681141e-01,8.499217210635880981e-01,8.230530939198960061e-01
9.038367555282317278e-01,8.855468386416748272e-01,8.746922031504239525e-01
8.512177808048296823e-01,8.498236898730199274e-01,8.482274847773926263e-01
6.951634812551910070e-01,7.186321231125012421e-01,6.872015918463910689e-01
6.298759032562137872e-01,6.771380870210728098e-01,6.597072405440191911e-01
3.700776069087423625e-01,4.607162523194304748e-01,4.660578756425157176e-01
8.094440417542863031e-01,8.137929190590503792e-01,7.969963382326147316e-01
