9.087799805617089444e-01,9.139491935890138308e-01,9.151009755112905486e-01
8.261554597624269913e-01,8.029863186769320427e-01,8.512460425548851184e-01
9.017778470344116615e-01,8.803111427530844191e-01,6.911625946827762990e-01
8.570122356593290469e-01,8.491190735105030862e-01,7.304933220991702836e-01
1.291370549464107564e-01,-1.809654033257256378e-01,-1.062176529925782376e-01
7.544558232140200493e-01,7.256577473144887325e-01,6.848901408883054653e-01
9.551613631551537642e-01,9.481013248298737484e-01,8.958664056792989827e-01
9.606106753002113807e-01,9.474818209862543306e-01,9.180041060422046151e-01
9.122766432935458525e-01,9.133888134675330894e-01,8.988882831951318098e-01
8.653346354147910535e-01,8.732981272002197093e-01,7.565903888454266202e-01
6.247384823422736932e-01,6.509789163019760183e-01,5.905863113299087974e-01
8.017712361198111592e-01,8.233762581605671427e-01,8.174166438997860773e-01
8.375400621720324734e-01,8.892226022155581555e-01,9.004855312045590976e-01
8.495603691476829589e-01,8.489606197532096887e-01,9.297794041435855084e-01
3.729153967517529616e-02,1.611428691390009160e-01,1.938077336536991047e-01
4.701738367011537023e-01,5.034949893966012002e-01,4.848237154285154893e-01
8.353886698778976161e-01,9.011475430434912059e-01,7.422041244503952973e-01
8.497533928269341841e-01,8.427385816236390159e-01,7.546666813697805454e-01
8.859812744904150827e-01,9.202579613443869766e-01,8.185806562492232707e-01
8.117291727470674623e-01,8.386551095649079635e-01,7.636873090134609354e-01
2.661375340264205969e-01,1.895438314358816045e-01,4.835428208615017986e-01
7.336089793135932569e-01,5.883621047869940224e-01,7.962464284718798746e-01
8.970823770944841291e-01,8.555486362698070391e-01,9.109453817950672327e-01
7.528318083285998608e-01,8.753983091897449276e-01,8.328786281277416048e-01
7.573874104648645744e-01,8.671517916140940585e-01,8.735639019232671609e-01
8.140271067037699870e-01,8.247697656348080830e-01,8.431251341993299953e-01
8.416491832752938107e-01,8.991321852384269731e-01,7.495386602482140281e-01
5.380961299135734732e-01,6.006733903568646227e-01,6.880304582180899464e-01
4.677033211663842449e-01,4.223947828255545933e-01,5.669225110188177430e-01
8.222420200671354262e-01,8.111550854123680265e-01,8.126213453547440624e-01
