8.921849759747375597e-01,8.741128655332579545e-01,8.343652053618633158e-01
8.008615581277936935e-01,7.971434997415766111e-01,7.309847442353182290e-01
8.649442253555704729e-01,9.156407416820898648e-01,8.221083459288930362e-01
8.674792279904331993e-01,8.707710733870958064e-01,7.637521256899285627e-01
1.407972788126805319e-01,-1.130740176504172467e-01,-1.052557799093827191e-02
7.263698208415989566e-01,7.932602230335816795e-01,7.162608909752909980e-01
9.505613200374396499e-01,9.499874870083865330e-01,8.718747546775558188e-01
9.368304566455841753e-01,9.294140196516754715e-01,8.717303152747838402e-01
9.064382425480311811e-01,9.143833221193159444e-01,7.765580609905311515e-01
8.619000794471355364e-01,8.720508210796025228e-01,8.207672884732970520e-01
6.206306632324729566e-01,6.916117770387484320e-01,6.407364870108076538e-01
7.602012431347848764e-01,8.039201839729768206e-01,8.248962249879934205e-01
8.435744959672253351e-01,8.727049285078086749e-01,8.800914895896781998e-01
8.052970061002060476e-01,8.707285574301938391e-01,8.061240089505762318e-01
2.225085913362055603e-03,1.277346850553815749e-01,1.503561053980129736e-01
4.413975165187914440e-01,5.292170965319873410e-01,4.958536899800131681e-01
8.518430194053624449e-01,8.716616016489356911e-01,8.031498325325133747e-01
8.176594270331821734e-01,8.532077391559330648e-01,8.548687297933098561e-01
8.792936218049206554e-01,8.744712717285977321e-01,7.984164989918148825e-01
7.800550016958558430e-01,8.385947169782371757e-01,7.447622791840182721e-01
2.355106781440725050e-01,3.251721407731598124e-01,3.699029802714468018e-01
6.954892664037590766e-01,6.065033812214017939e-01,7.407106482323528862e-01
8.255750435186779423e-01,8.645180385698648662e-01,8.757089429494506749e-01
7.505351473737221779e-01,8.415358588895321956e-01,8.334587800067788654e-01
7.810784482873169843e-01,8.206094067729508001e-01,7.421869838419841159e-01
8.353589009483388672e-01,8.362742273188098485e-01,8.264417939013681824e-01
8.424387723340168721e-01,7.904063561196540411e-01,8.778855114796141335e-01
5.192628357334820866e-01,5.959421971946483598e-01,6.835769321973277357e-01
4.454115179167335570e-01,5.368568707746674828e-01,5.135867948406463990e-01
8.267285742117357339e-01,8.266506774203850050e-01,8.196087024745803973e-01
