3.671851411009863231e-01,4.183159009943939188e-01,5.067443683346948280e-01
5.100817245570371528e-01,4.974974869653413512e-01,5.594016230276808166e-01
4.063515018198283757e-01,4.128065316671343798e-01,5.061416942334956426e-01
4.114055511387209596e-01,4.382361555336076187e-01,5.575453742078249064e-01
8.582675906983256997e-01,1.001953770432952417e+00,1.071430199669679562e+00
5.338343354884212966e-01,4.905201367693660108e-01,5.717038000787366681e-01
2.578134234176960304e-01,2.937534118978802899e-01,4.128233073147479781e-01
2.812709949985922608e-01,3.745804128135960531e-01,4.818942844823077554e-01
3.339414830841364035e-01,3.685480218400286057e-01,5.285015258895049417e-01
4.256839445625540952e-01,4.230928599636085141e-01,5.057558473826048173e-01
6.618350465071956013e-01,5.967000669526498768e-01,6.185156441823032036e-01
4.655694203390334796e-01,4.505575829885490879e-01,5.156776147815161915e-01
4.325274194619425638e-01,4.297032589936358171e-01,4.625499887606914773e-01
4.543150584702979056e-01,4.096709533470084263e-01,4.757374641961445993e-01
6.560384593358160599e-01,5.897785143134189889e-01,6.652395167953512045e-01
7.483269754521234551e-01,6.971546123502998515e-01,7.794264853726377007e-01
3.028664266812323702e-01,2.678807645037818430e-01,3.583261953317516957e-01
4.693469201438359995e-01,4.532805176576363837e-01,4.529827289570076410e-01
4.213450504764135740e-01,4.619556101432740203e-01,5.362746550826318348e-01
5.017786817897558205e-01,4.110577534411325451e-01,4.602597676716986830e-01
7.983000587920654478e-01,7.322978870739209611e-01,7.183927815449987486e-01
4.403841407570364685e-01,4.257245916859796475e-01,4.260820872346562926e-01
4.438558580830029854e-01,3.931241444604903212e-01,3.989571836700586682e-01
5.486615584253966560e-01,4.716922429206358292e-01,4.747680797334911662e-01
4.867009157878343095e-01,4.523568260317422096e-01,3.831066625167927620e-01
4.137086174675289607e-01,4.459723068146961844e-01,5.007545007189244668e-01
4.681361866042423325e-01,4.909865812558923959e-01,4.178747827080626087e-01
6.889922121351992335e-01,6.186782046137766500e-01,5.426675033915778767e-01
6.421906124360650114e-01,5.774959180269978454e-01,6.161450306240962016e-01
4.689984214409282925e-01,4.845757834223939353e-01,4.483969466738964016e-01
